thyl	0.5390042545789535	5.16710414815121e-05
ethy	0.535006423245311	6.200524977781452e-05
meth	0.5141318109198335	0.001960916024223384
phen	0.3714817784943591	0.00026266112753101984
enyl	0.3544400173792488	6.889472197534947e-06
heny	0.3354740635040666	9.473024271610552e-06
yl)-	0.30013408410716413	2.583552074075605e-06
-met	0.2772397238383285	5.16710414815121e-06
hydr	0.26601628091555385	0.00021701837422235084
ydro	0.25833854419928254	0.00019204403750628664
hyl-	0.25130025529007977	0.0
benz	0.23178681288607433	1.033420829630242e-05
nyl)	0.21938185145766964	0.0
amin	0.1892134547451515	0.0008060682471115887
idin	0.18851225326218107	0.0005838827687410867
carb	0.18723700149848554	0.00014726246822230948
oxy-	0.17415831130162268	2.583552074075605e-06
mino	0.16699795340263235	0.00032811111340760185
thox	0.16498721919457673	0.0
hoxy	0.16474523875802619	0.0
etho	0.1639332354543963	0.0008758241531116301
arbo	0.1583949663466439	0.00029194138437054336
hlor	0.15447087503903953	0.00020323942982728094
prop	0.15393278380872316	0.0023450040992359575
azol	0.15362411132001455	5.16710414815121e-06
-yl)	0.1535902618672298	0.0
imet	0.15337278153035774	8.18124823457275e-05
-phe	0.14511806986392808	0.0
chlo	0.14340680262767644	0.00019807232567912973
pyri	0.132145722565474	7.750656222226815e-06
luor	0.12945914999133626	6.975590600004133e-05
fluo	0.12674879649852822	7.492301014819255e-05
-(4-	0.12218065462540306	0.0
uoro	0.11987515209479688	2.583552074075605e-06
yclo	0.1184560641294664	1.2917760370378025e-05
ridi	0.11628078130674038	0.00022218547837050203
cycl	0.11604867762270211	0.00017309798896306553
dime	0.11594943064357399	0.0003126098009631482
hyl)	0.11130328160376214	2.583552074075605e-06
enzo	0.11113993162410538	7.750656222226815e-06
drox	0.1108193686760616	1.8084864518529235e-05
roxy	0.11017589345534734	2.8419072814831655e-05
-ben	0.10911596448549934	0.0
loro	0.10801782303141699	7.750656222226815e-06
amid	0.1063127886972362	5.16710414815121e-05
nyl-	0.10550145662921395	2.583552074075605e-06
ropy	0.102492786854215	2.8419072814831655e-05
yrid	0.1024503551747327	1.033420829630242e-05
-car	0.10235201915821493	4.392038525928529e-05
-pyr	0.09853590089263788	0.0
dro-	0.0984659964986433	2.583552074075605e-06
din-	0.0983368315895751	0.0
oro-	0.09778747319013065	2.583552074075605e-06
-(2-	0.09711499100208668	0.0
acid	0.09656280382401008	7.750656222226816e-05
ic a	0.09625782313114342	0.0008387932400498798
 aci	0.09614702131048396	3.9614465135825944e-05
c ac	0.09569734139877253	9.559142674079739e-05
-dim	0.09488413946012904	6.200524977781452e-05
rbox	0.0948102555978892	5.16710414815121e-06
ihyd	0.09437970590099524	0.0
mide	0.09153429021485197	7.750656222226815e-06
ylam	0.0909224589584974	5.16710414815121e-06
acet	0.09042416241063336	0.00010075853088894859
lami	0.09003757864603915	0.00017826509311121675
etra	0.0898640162960663	0.00031002624888907263
ophe	0.08980907086704175	0.00019376640555567037
onyl	0.0894662612531451	5.16710414815121e-06
imid	0.08908125968676886	4.392038525928529e-05
enzy	0.08854896984991843	7.233945807411694e-05
nzyl	0.0884919148232699	0.0
yl-1	0.08828052355226705	0.0
dihy	0.08746319830917668	0.0
-2-y	0.08657592072669118	0.0
tetr	0.08573476661952995	6.717235392596574e-05
-hyd	0.08522012069008007	5.16710414815121e-06
n-2-	0.08519346304737706	0.0
yl]-	0.08506309950329524	0.0
-tri	0.08464865946098438	7.750656222226815e-06
opyl	0.08415405470896231	1.550131244445363e-05
2-yl	0.08367469659431354	0.0
-chl	0.08310529701744129	1.550131244445363e-05
hyl 	0.08253469880555542	1.550131244445363e-05
-dih	0.08225263601414927	0.0
)-2-	0.08212486152169687	0.0
yl-2	0.08058346483957612	2.583552074075605e-06
buty	0.07882732070841439	2.8419072814831655e-05
-but	0.07781279603288249	2.583552074075605e-06
yl)p	0.0771032041048167	0.0
l-2-	0.07690413480175393	2.583552074075605e-06
utyl	0.07532361467278846	5.16710414815121e-06
sulf	0.07476322883121866	1.033420829630242e-05
dine	0.07283750181832932	0.0001989335097038216
oxy)	0.0728122345922421	0.0
olin	0.07220634856555512	0.00036944794659281153
ino-	0.07109080293107493	2.583552074075605e-06
ahyd	0.0710404602605027	0.0
zol-	0.06964548883164634	0.0
boxy	0.0695746734750414	7.750656222226815e-06
rbon	0.068526587019128	0.00016276378066676313
4-di	0.06820952408532402	0.0
pyra	0.06757966535836454	1.033420829630242e-05
-1H-	0.06750482258811381	0.0
iflu	0.06740341806596117	0.0
-eth	0.06684864183625515	0.0
-oxo	0.06655890778076179	0.0
-ami	0.06640217426638023	5.16710414815121e-06
,4-d	0.06631812597922487	0.0
-tet	0.06599900139319745	0.0
oxyl	0.06598912464068518	7.750656222226815e-06
nitr	0.06546239647029797	4.133683318520968e-05
4-me	0.06411987730963782	0.0
2-me	0.06351442279155574	0.0
-(3-	0.06326673685234034	0.0
n-1-	0.06312568148393699	0.0
ylox	0.06260921362926641	0.0
l)-1	0.06257200799844351	0.0
ine-	0.06249606248398024	0.00011367629125932662
-1-y	0.062252308067609535	0.0
thio	0.06200030704234509	1.8084864518529235e-05
-one	0.061873395567102515	7.233945807411694e-05
iper	0.06186419005019787	1.550131244445363e-05
loxy	0.06139245525423576	0.0
)-3-	0.061129954186251965	0.0
1-yl	0.06110626915838274	0.0
pipe	0.06109346773643723	9.042432259264617e-05
ino)	0.06105568676080778	0.0
azin	0.060394519687292425	0.0003126098009631482
oxo-	0.060369396297406855	0.0
-2-(	0.05949813247870337	0.0
roph	0.05941408419154801	0.0002833295441236247
l)-2	0.05907640473550968	0.0
opro	0.058526327155057054	2.583552074075605e-06
pent	0.058378032031171416	0.00036944794659281153
omet	0.05812027755784157	0.0021693225581988166
,3-d	0.05791933838415753	0.0
iazo	0.057727173218773235	0.0
l-3-	0.05697932086107255	0.0
-flu	0.05669514847204241	7.750656222226815e-06
3,4-	0.05658880557363363	0.0
yl-3	0.056029810148679644	0.0
3-di	0.055884104076423434	0.0
orop	0.055768603606510564	0.0
ulfo	0.055518520397267915	5.16710414815121e-06
l-4-	0.055052347267769024	0.0
oxyp	0.0546471127423628	0.0
yl-4	0.05381511620670566	0.0
lfon	0.05361456059622599	7.750656222226815e-06
bony	0.053518813631337654	3.358617696298287e-05
5-di	0.05288487954533185	0.0
-4-y	0.05248065187333707	0.0
-3-y	0.052249411206508604	0.0
,5-d	0.051870498706001585	0.0
4-yl	0.051696313065821654	0.0
hylp	0.05166879240590883	0.0
trah	0.051348996584273776	5.16710414815121e-06
2,3-	0.05133724996114025	0.0
rahy	0.05131701700211027	0.0
3-yl	0.05128940045139636	0.0
-3-(	0.051077625617189155	0.0
rifl	0.050508801385123446	0.0002841907281483166
ster	0.05049312323914523	0.0038899682395331695
)-1-	0.05034267057223507	0.0
brom	0.05030704713963014	5.16710414815121e-06
-1,2	0.05008621062471994	0.0
este	0.04964899651715021	0.002125402172939531
trif	0.049525728892349054	0.00011109273918525101
yrro	0.04929444028012005	0.0
itro	0.04926922099943338	7.492301014819255e-05
rrol	0.04923944690569494	4.650393733336089e-05
pyrr	0.049156741089754846	0.0
idaz	0.04891399352679558	0.0
dazo	0.04876996554355845	0.0
quin	0.048759369610038	6.717235392596574e-05
1,2,	0.048551861916479304	0.0
rome	0.04843732035457733	0.00021185127007419962
nyl]	0.04833845693865357	0.0
t-bu	0.048321196594457376	5.16710414815121e-06
]pyr	0.04785742073498573	0.0
)-4-	0.047816954816925765	0.0
tert	0.04752712487063132	0.00021443482214827521
-dio	0.04747874796148143	0.0
in-2	0.04653786742118663	0.0
n-4-	0.046505983729824216	0.0
-yl]	0.04631089389500667	0.0
-pro	0.04628840750215107	0.00010075853088894859
ert-	0.045635247310526726	5.16710414815121e-06
cid 	0.04543799993268466	4.133683318520968e-05
n-3-	0.04509485470098419	0.0
mida	0.045034731168700784	8.009011429634375e-05
3-me	0.04495322398777431	0.0
o-2-	0.044783497269845055	0.0
etha	0.04443066706723451	0.00013951181200008266
razo	0.044282467834149956	5.425459355558771e-05
iphe	0.044232748453784804	5.856051367904705e-05
than	0.04400117216915252	0.004981949582842459
-2-o	0.04384117836753391	0.0
rt-b	0.04358030744316864	5.16710414815121e-06
-4-(	0.04344908088187701	0.0
l-1-	0.04325787462450361	0.0
lohe	0.04317737429698858	2.583552074075605e-06
l-5-	0.043162127659615274	0.0
hyla	0.04312784669822561	7.750656222226815e-06
cloh	0.04311705898310299	2.583552074075605e-06
romo	0.04296464055477048	0.00031002624888907263
midi	0.0427296601466995	7.233945807411694e-05
H-py	0.042642255681505994	0.0
thia	0.0425082962323833	5.942169770373892e-05
tyl-	0.04247981666445958	2.583552074075605e-06
ylme	0.042343316109108006	0.0
)met	0.04206978759899886	0.0
xyph	0.04192408152674265	0.0
)phe	0.041909793797380246	0.0
-cyc	0.04183720446095514	0.0
yl)a	0.041832266084699005	0.0
ro-1	0.0417247245512766	0.0
ylph	0.04168761481125478	5.16710414815121e-06
phth	0.04168349150680791	7.750656222226815e-06
rimi	0.041651991378649854	0.00032552756133352625
clop	0.04140377804002846	7.750656222226815e-06
yrim	0.041338476404486194	0.0
-1,3	0.04115978389665503	0.0
orom	0.041130009802916596	0.0
ohex	0.04092408430757588	2.583552074075605e-06
opyr	0.040835960661374196	7.750656222226815e-06
yraz	0.04073719313625153	0.0
l)-3	0.040682823052033516	0.0
yphe	0.04034509565059463	5.16710414815121e-06
ro-2	0.04027543098360277	0.0
razi	0.04026186243524854	8.267366637041936e-05
erid	0.04023884864298694	1.8084864518529235e-05
6-di	0.040055841049106734	0.0
-1-(	0.0399299364272756	0.0
uino	0.03989829246291591	1.033420829630242e-05
peri	0.03977444949330821	0.003004671062149929
inol	0.03954277731787484	3.875328111113408e-05
yl-p	0.039330858647466	0.0
lmet	0.03920797458586921	2.066841659260484e-05
ndol	0.03918980327906266	4.392038525928529e-05
indo	0.03903748074153124	0.000516710414815121
olid	0.038850637515607425	0.0005347952793336502
-thi	0.03840474529053906	0.00012401049955562904
,6-d	0.03832812854046817	0.0
ceta	0.0382326692479831	1.8084864518529235e-05
2-di	0.038164490888408134	0.0
hexa	0.038015620419715956	2.066841659260484e-05
1,2-	0.037985558653574246	0.0
in-4	0.037878496574157296	0.0
in-1	0.03766710530315445	0.0
diox	0.03766547515953592	7.750656222226815e-06
hyle	0.037602043394614905	1.033420829630242e-05
-ace	0.03759907077978112	5.16710414815121e-06
ropa	0.037580947418375116	0.0001498460202963851
-nit	0.03742095361675649	0.0
lidi	0.03733024091892538	8.267366637041936e-05
zole	0.037329473792516665	0.0
hyl]	0.037312357284522105	0.0
2,4-	0.03707267822719772	0.0
-2-m	0.037065390526314884	0.0
late	0.03683314300607497	0.0031390157700018602
arba	0.036800588079104926	6.200524977781452e-05
noli	0.0366741560578678	1.550131244445363e-05
-(1-	0.03652533353457616	0.0
-bro	0.03645960039042898	2.3251968666680445e-05
mine	0.03643807290558429	0.0014622904739267925
apht	0.03635709312406381	2.583552074075605e-06
xy)-	0.03628939421849429	0.0
1,3-	0.03620966101738798	0.0
lic 	0.03611933188276122	0.0011677655374821734
opan	0.03603950279085382	0.0
-iso	0.035966673727425985	2.583552074075605e-06
l)-4	0.03562678878296258	0.0
naph	0.035323438233714456	0.0
o-4-	0.03494227229938182	0.0
yl-5	0.034938196940335495	0.0
no)-	0.03486738158373055	0.0
heno	0.03483832667100029	0.0002041006138519728
ylic	0.034611592871823055	2.8419072814831655e-05
yl e	0.03450112666896741	0.0
xyli	0.0344179893444224	0.0
line	0.03429592035463487	0.0024233718454829177
(4-m	0.03423852971018252	0.0
2,3,	0.03421091315946861	0.0
)-5-	0.03395785733539217	0.0
,2-d	0.033585177736956	0.0
open	0.03356360230671075	0.0015733832131120435
ylat	0.03352203364443825	5.16710414815121e-06
 est	0.033222710508835906	0.0007974564068646701
yl)m	0.03312384709291215	0.0
xyla	0.033024504222982934	2.583552074075605e-06
eure	0.032828886988759395	7.750656222226815e-06
aeur	0.03281541433120625	0.0
lin-	0.03280568141489562	2.583552074075605e-06
saeu	0.03278693476328253	0.0
-(2,	0.03275744834194736	0.0
)eth	0.032701496059511365	0.0
orid	0.03261025596227426	0.00016276378066676313
ene-	0.03259563261510804	5.16710414815121e-06
lide	0.032592468218672066	0.00012142694748155343
hiaz	0.0325304748157674	1.550131244445363e-05
o-3-	0.0324679060680562	0.0
enta	0.032454529301304144	0.002211520575408718
4,5-	0.0324238921903559	0.0
-bis	0.03241626887166924	0.0
l es	0.032415501745260526	8.267366637041936e-05
oben	0.03216100755916774	2.583552074075605e-06
1-me	0.032156740418519236	0.0
oxyc	0.032000294576540946	0.0
(tri	0.03197282186202867	0.0
lori	0.03195891769587063	0.000451260428938539
inyl	0.03188436259802317	1.2917760370378025e-05
etyl	0.031849841909630784	0.0
an-2	0.03183713637848636	0.0
xy-2	0.03183243772923295	0.0
ne-1	0.03172384139699856	0.0
olo[	0.031706676943603455	0.0
cety	0.03164679313832277	0.0
fony	0.03142768265783218	0.0
lphe	0.03142202510056787	1.2917760370378025e-05
l-1,	0.031370579685783107	0.0
l)me	0.03129789445855691	0.0
ride	0.031247839460387943	0.0006562222268152037
l)ph	0.031153914420720314	0.0
-ind	0.031095948431461427	2.8419072814831655e-05
,3,4	0.030904454501684754	0.0
-2,3	0.03088652292188093	0.0
ne-2	0.030530768049837134	0.0
in-3	0.030488288424954275	0.0
nami	0.030396616819112265	0.00017826509311121675
hyls	0.03036415778294331	1.033420829630242e-05
rime	0.0300228824218641	0.0008775465211610139
2-(4	0.029779463623297208	0.0
sopr	0.029680312534970176	1.8084864518529235e-05
ylid	0.029647374044795772	0.0
hosp	0.02953484618971669	0.0004004505714817188
osph	0.029530579049068185	0.00037978215488911396
1H-i	0.029460099310267055	0.0
isop	0.029392831913302442	5.16710414815121e-06
iden	0.02938050994536238	0.003953695857360368
phos	0.029336064559057178	0.00013176115577785585
zin-	0.029230440841656574	0.0
bis(	0.029139728143825462	0.0
yl)b	0.029135413057776414	0.0
oxaz	0.02901037145315509	5.16710414815121e-06
ichl	0.02896161098080084	1.550131244445363e-05
-5-(	0.028912083382037868	0.0
ole-	0.028890124388588265	2.8419072814831655e-05
-dic	0.02856601348090416	7.750656222226815e-06
-2-p	0.02853964351060442	0.0
uran	0.02848378711896951	0.0004107847797780212
fura	0.02838885522589044	0.0
)-1,	0.02826769719871326	0.0
tria	0.028209203810048378	0.0009576366354573576
yran	0.02820143665516009	5.425459355558771e-05
ran-	0.028121559617852145	0.0
xyca	0.028085552622042858	0.0
ycar	0.027889024425208964	0.0
3,5-	0.027864716107132655	0.0
5-me	0.02785939416767216	0.0
exyl	0.02777985274816803	0.0
lsul	0.02772265388531786	0.0
hexy	0.027686646889508577	0.0
zoli	0.027639756287775583	2.583552074075605e-06
roli	0.027447063722985283	0.0001420953640741583
)ami	0.027427741726565653	0.0
trim	0.027407077258930764	0.0001033420829630242
-2-c	0.02730174121393343	1.550131244445363e-05
-3-m	0.02727661782404786	0.0
1H-p	0.027262042422282185	0.0
2-(2	0.027227713515491973	0.0
2-ox	0.027221576504222217	0.0
diaz	0.02717593248290339	0.0
omo-	0.02715699404968812	0.0
-[2-	0.027085363621273912	0.0
)ben	0.027028260649224832	0.0
xy-1	0.02692637667306674	0.0
-[4-	0.02682502009631464	0.0
toxy	0.026622402833611527	0.0
,2,3	0.026510450323338985	0.0
riaz	0.026494724231960233	0.0
l)am	0.026445915814205436	0.0
[4-(	0.026407080039763997	0.0
rbam	0.02638449775610731	0.0
-N-(	0.026368244265322558	0.0
nyla	0.02631027827606367	5.16710414815121e-06
-5-y	0.026307928951436965	0.0
ylsu	0.02603698949295725	0.0
5-yl	0.026001509896553962	0.0
lene	0.025936735660417688	0.00016793088481491432
-4-m	0.025921153405240566	0.0
xy-3	0.025871817588079778	0.0
-(5-	0.02585896822073372	0.0
)pyr	0.02585800931272282	0.0
[2-(	0.025812557073006174	0.0
4-ch	0.025693604534254063	0.0
ro-4	0.025652659162188646	0.0
ol-2	0.025611665844722683	0.0
Meth	0.025573213633485605	7.233945807411694e-05
tro-	0.025513713391409277	5.16710414815121e-06
dene	0.025467350189082277	0.00011884339540747784
(S)-	0.0253050550082375	0.0
-pip	0.025258356188106682	0.0
l)-5	0.025187492886101195	0.0
icyc	0.025102869254139293	4.392038525928529e-05
nzo[	0.025006498999043874	0.0
oxym	0.024958745380101066	5.16710414815121e-06
[1,2	0.024942300107714137	0.0
ro-p	0.024889751948716832	2.583552074075605e-06
none	0.024879491633000204	0.00027385651985201414
-(tr	0.024859498400972947	0.0
-3-c	0.024818744810509708	0.0
droc	0.024699456653953785	2.3251968666680445e-05
xyme	0.024690059355446967	5.16710414815121e-06
,4-t	0.0246447988973325	0.0
ymet	0.02464067559288563	5.16710414815121e-06
boxa	0.024563962952013654	0.0
o-1,	0.02448341467909808	0.0
enox	0.024475599578809244	0.0
ino]	0.02446131184944684	0.0
oxam	0.024448893990705687	0.0
xami	0.024122769376198696	0.0003591137382965091
noxy	0.02408321442074908	0.0
oate	0.0240524334735992	6.717235392596574e-05
cyan	0.024046488243931623	1.8084864518529235e-05
ioxo	0.02402165252644932	0.0
diph	0.02400933055850926	2.583552074075605e-06
ylen	0.023977015358541937	2.3251968666680445e-05
-1-o	0.023972892054095068	0.0
oic 	0.023894645160405653	4.305920123459342e-05
zoyl	0.023568999999904108	0.0
nzoy	0.023461889975086612	0.0
pera	0.023442328251664257	0.0024035646129150047
o-1-	0.023412218540122005	0.0
pyl-	0.0233515676084326	0.0
robe	0.023307218112928487	9.042432259264617e-05
)-N-	0.023236019193119184	0.0
e-2-	0.023183710761124604	0.0
htha	0.023180354583086454	1.2917760370378025e-05
(4-c	0.023175224425228142	0.0
thal	0.023158059971833036	0.00017309798896306553
hano	0.023132648909544192	2.066841659260484e-05
enze	0.0231034501606123	1.2917760370378025e-05
nzen	0.023089306267451527	7.750656222226815e-06
eraz	0.023059196555909274	5.16710414815121e-06
2-hy	0.022982531860437843	0.0
zyl)	0.022974477033146284	0.0
3-(4	0.02294829884444872	0.0
zene	0.022889278056377846	7.750656222226815e-06
o[1,	0.022850346391135316	0.0
yl)e	0.02284948337392551	0.0
