the	0.012987545990426837	0.2081249267993579
 th	0.0014174098763114146	0.16480478680528285
he 	4.6123475324276316e-05	0.13700490530420464
and	0.005999647697196795	0.08383282006765462
ing	0.0003407959070737589	0.07671685647162571
ed 	0.00042062499898116025	0.0713267056610793
 of	0.0012254364925292915	0.06535008852971774
of 	0.0011650732332431544	0.06238761548477771
nd 	0.000981106731352044	0.06230752537048137
 an	0.0015253829183387226	0.061461842658233956
ion	0.04126929119149978	0.056020881990230725
 in	0.0003826042963489865	0.05290253463682147
 to	0.00048343347369509163	0.05216622229570993
ng 	0.0007782976870467542	0.051429909954598375
 , 	1.534252817439545e-05	0.050236308896375446
er 	0.0029211214736038034	0.04905218086242413
to 	0.00020333644371128468	0.047990340959979054
ent	0.0616038465252386	0.04642040248296578
tio	0.0008878529272920467	0.04497275213745875
on 	0.001125470332392996	0.04496844621733529
 . 	1.3424712152596018e-06	0.04249512569842025
in 	0.0051013906179864866	0.04096824642264156
is 	0.0004269058464525534	0.04010017292575216
her	0.004600073509888116	0.039297549414739334
es 	0.0003771385206868581	0.03849837063982528
for	0.008089971270157086	0.03714545053703436
re 	0.00016100065503006224	0.036838869024244054
as 	5.034267057223507e-06	0.03473499645192182
hat	0.004206154099010513	0.03421914722113139
at 	0.00040096738475771604	0.03365248813288414
 co	0.0018954255197449227	0.03360081709140263
ter	0.09842984566663238	0.03267590544888356
ere	0.0009645655681640239	0.03231334697448828
tha	0.06750271299048984	0.031939593107772016
ati	0.003422534472503265	0.031662291851821234
his	0.00042906338947707774	0.031645929355352084
e t	0.004461031848307657	0.030640927598536677
or 	0.00015524720696466395	0.030410991463943948
 be	0.003957701033386396	0.029542917967054542
n t	0.00029548750355874737	0.02954119559900516
d t	0.004783992066378681	0.028754934584461486
ly 	9.550723788561167e-05	0.02814435511095495
ate	0.12380096943682085	0.02784896899048564
s a	0.0002548777492971444	0.02770601244238679
was	4.142482607086771e-05	0.02618085553465749
 ha	2.9822039138981156e-05	0.026018091753990728
The	5.297966760220929e-05	0.025951780584089455
e a	0.0013792453374776058	0.025827770084533824
all	0.013294300663113656	0.025754569442435014
 re	0.000155103370763029	0.02552635567589167
 wa	0.00010389768298098418	0.025199966930533453
en 	0.001162963635619175	0.02511987681623711
ver	0.0009860451076081774	0.02498811566045925
e s	0.0026278394584701254	0.024851187400533246
al 	0.0008178526424963674	0.02403220139305128
t t	3.965084625070324e-05	0.02385307511591537
 fo	0.0006172490866161469	0.023780735657841254
 he	0.0024400373245354163	0.02350429558591516
ith	0.010242144409820407	0.023482765985297867
an 	0.000653927318033061	0.023467264672853413
e o	0.0028407649822904074	0.0230978167262606
f t	5.906873347142248e-05	0.023076287125643306
nt 	4.976732576569524e-05	0.02254407539838373
res	0.001082415362703599	0.022412314242605876
ted	0.0002333502644524458	0.022242660989741574
nce	4.703443793463105e-05	0.02195760907756857
s t	6.702766996189012e-05	0.0217001150541857
 Th	6.98085031934993e-05	0.021588161130975756
 wh	4.31508604904872e-06	0.021477068391790505
con	0.002079919421042028	0.02133152829161758
st 	2.6897369705737023e-05	0.02131688816319782
wit	0.0009288462447580095	0.021206656608037257
ers	0.0015787461491452918	0.02116704214290143
 wi	0.0008582226697552455	0.020910409303543254
men	0.008035936803742887	0.020770897491543174
th 	0.0009544970340495769	0.020374752840184914
thi	0.1140120528983522	0.02017065222633294
 on	7.369208063764314e-05	0.020108646976555126
s o	3.10206741526058e-05	0.020044919358727927
e w	5.8637224866517606e-05	0.019812399672061123
 hi	0.00023728178729713462	0.019804649015838897
are	0.0005294610582182779	0.019740060213987005
ll 	3.730152162399893e-05	0.019653080627493127
ons	0.012059610708279184	0.019565239856974555
